id,order_id,payment_method,amount
4254,1916,gift_card,400
4255,3141,coupon,2
4256,469,gift_card,2
4257,379,credit_card,540
4258,137,credit_card,2
4259,4371,credit_card,2
4260,3800,coupon,2
4261,306,gift_card,972
4262,4536,credit_card,366
4263,3110,coupon,2082
4264,4959,gift_card,2634
4265,3930,credit_card,1017
4266,4620,gift_card,1148
4267,1378,coupon,2
4268,3998,coupon,2
4269,4148,coupon,2
4270,1678,gift_card,626
4271,2938,credit_card,2
4272,3556,credit_card,2
4273,1795,bank_transfer,810
4274,2330,bank_transfer,2
4275,2737,bank_transfer,2
4276,2240,gift_card,2
4277,1033,bank_transfer,2
4278,2597,gift_card,1336
4279,2197,gift_card,2
4280,2636,coupon,2476
4281,1118,bank_transfer,2
4282,1730,credit_card,116
4283,4274,gift_card,2
4284,1376,credit_card,2
4285,4532,credit_card,1944
4286,3783,gift_card,2
4287,3540,coupon,1236
4288,4724,gift_card,469
4289,1606,credit_card,2
4290,1397,bank_transfer,533
4291,2117,gift_card,955
4292,794,coupon,2
4293,4588,coupon,2
4294,718,credit_card,2509
4295,2323,gift_card,2309
4296,577,bank_transfer,411
4297,470,bank_transfer,225
4298,2529,gift_card,2252
4299,3470,credit_card,2181
4300,3366,credit_card,196
4301,1510,coupon,2
4302,2148,bank_transfer,2
4303,3127,gift_card,2008
4304,1274,coupon,2
4305,4072,bank_transfer,1131
4306,989,credit_card,2
4307,276,credit_card,2
4308,867,bank_transfer,2
4309,2013,gift_card,2
4310,1841,credit_card,2
4311,2050,bank_transfer,2366
4312,2499,credit_card,1499
4313,3228,coupon,996
4314,293,credit_card,2
4315,4938,bank_transfer,965
4316,4114,credit_card,2657
4317,178,credit_card,506
4318,3685,gift_card,995
4319,1755,coupon,1364
4320,3301,bank_transfer,2816
4321,2749,credit_card,2
4322,1953,gift_card,2662
4323,3412,coupon,1703
4324,939,credit_card,992
4325,2194,gift_card,2546
4326,3295,credit_card,2
4327,913,gift_card,2
4328,1146,bank_transfer,2
4329,644,bank_transfer,875
4330,1201,gift_card,2386
4331,4563,credit_card,2
4332,4124,credit_card,965
4333,1172,coupon,2
4334,3363,credit_card,2476
4335,3962,coupon,632
4336,3981,gift_card,2
4337,528,gift_card,2
4338,3008,coupon,1036
4339,3010,credit_card,2402
4340,751,coupon,2
4341,2092,credit_card,2982
4342,3139,bank_transfer,2134
4343,4328,coupon,2
4344,722,bank_transfer,263
4345,1227,bank_transfer,499
4346,2344,gift_card,1755
4347,4670,gift_card,642
4348,2903,credit_card,2
4349,4142,gift_card,2
4350,2297,bank_transfer,2
4351,3473,bank_transfer,196
4352,4261,bank_transfer,2
4353,2706,gift_card,2
4354,4728,coupon,666
4355,2822,bank_transfer,1345
4356,1331,credit_card,510
4357,4133,coupon,2
4358,1461,credit_card,1664
4359,3784,gift_card,2
4360,1353,bank_transfer,2
4361,4830,credit_card,2
4362,2062,credit_card,2
4363,3830,credit_card,1116
4364,3558,credit_card,2786
4365,4069,gift_card,1185
4366,3313,gift_card,477
4367,4062,bank_transfer,1578
4368,4085,coupon,2740
4369,3436,gift_card,711
4370,3853,gift_card,1137
4371,1927,gift_card,2
4372,1743,credit_card,2
4373,350,credit_card,2890
4374,2041,credit_card,2498
4375,2666,coupon,2376
4376,3265,gift_card,2
4377,3031,bank_transfer,2
4378,1451,coupon,1119
4379,4176,credit_card,2
4380,1115,gift_card,2785
4381,4408,gift_card,824
4382,533,bank_transfer,2
4383,4170,coupon,2
4384,2662,bank_transfer,2535
4385,3313,bank_transfer,2
4386,4317,gift_card,2
4387,2632,coupon,2
4388,4539,gift_card,2
4389,4623,bank_transfer,2
4390,1985,bank_transfer,2
4391,2504,gift_card,612
4392,4808,bank_transfer,1787
4393,2665,bank_transfer,2
4394,258,gift_card,253
4395,3333,coupon,2
4396,3526,gift_card,2
4397,2491,coupon,2924
4398,3866,bank_transfer,2
4399,1511,gift_card,2
4400,810,credit_card,863
4401,3927,gift_card,2102
4402,4253,credit_card,2
4403,3254,gift_card,2578
4404,1260,gift_card,1895
4405,1641,credit_card,2
4406,2854,bank_transfer,2326
4407,2664,credit_card,1157
4408,3412,credit_card,307
4409,4691,bank_transfer,2
4410,2175,gift_card,1677
4411,1004,bank_transfer,2
4412,1367,bank_transfer,2
4413,4572,bank_transfer,2836
4414,4647,coupon,2
4415,2047,coupon,1835
4416,1238,bank_transfer,2784
4417,940,bank_transfer,2031
4418,477,coupon,2
4419,202,bank_transfer,115
4420,2398,gift_card,1509
4421,837,coupon,2209
4422,2483,bank_transfer,2
4423,380,coupon,2
4424,4491,coupon,2
4425,3475,bank_transfer,2419
4426,2744,coupon,2943
4427,376,gift_card,431
4428,3284,coupon,2
4429,958,gift_card,2554
4430,1504,bank_transfer,2058
4431,777,bank_transfer,2253
4432,3072,credit_card,1893
4433,798,coupon,1864
4434,480,coupon,2
4435,4570,credit_card,2
4436,2727,bank_transfer,2510
4437,699,bank_transfer,818
4438,1284,coupon,2
4439,5052,credit_card,1710
4440,2224,bank_transfer,2407
4441,2126,coupon,2
4442,2777,gift_card,988
4443,1666,gift_card,2
4444,631,bank_transfer,2
4445,5064,gift_card,948
4446,763,gift_card,407
4447,1461,coupon,1305
4448,4340,coupon,1432
4449,3490,bank_transfer,2
4450,4356,credit_card,771
4451,245,coupon,1849
4452,4514,coupon,2
4453,1279,coupon,2
4454,1732,bank_transfer,2
4455,2760,bank_transfer,2085
4456,4633,gift_card,223
4457,4451,credit_card,2
4458,193,coupon,2399
4459,3062,bank_transfer,2951
4460,593,bank_transfer,2478
4461,4235,gift_card,2
4462,3364,gift_card,154
4463,2205,gift_card,2
4464,4190,bank_transfer,493
4465,2819,bank_transfer,1666
4466,2950,bank_transfer,1969
4467,2518,bank_transfer,2
4468,3828,gift_card,1945
4469,3034,bank_transfer,1636
4470,4492,gift_card,672
4471,4325,bank_transfer,2
4472,2126,bank_transfer,2417
4473,4788,gift_card,2
4474,337,gift_card,2658
4475,254,bank_transfer,2
4476,3417,bank_transfer,1900
4477,2335,gift_card,2
4478,1285,bank_transfer,2
4479,1560,coupon,2
4480,1494,gift_card,2363
4481,3926,credit_card,1200
4482,2749,coupon,2
4483,2248,credit_card,1595
4484,1829,credit_card,2
4485,1299,gift_card,2955
4486,967,credit_card,2
4487,2547,bank_transfer,2
4488,533,gift_card,2
4489,1067,credit_card,1929
4490,571,coupon,958
4491,2160,coupon,2907
4492,4662,gift_card,2885
4493,1475,gift_card,2958
4494,4598,gift_card,2
4495,2785,bank_transfer,2
4496,2809,coupon,2
4497,3217,coupon,2901
4498,658,credit_card,2
4499,2013,credit_card,2
4500,5077,bank_transfer,1141
4501,2200,credit_card,1152
4502,3857,bank_transfer,1799
4503,3080,coupon,2
4504,2350,credit_card,838
4505,4508,coupon,1004
4506,676,coupon,1323
4507,578,gift_card,1530
4508,3860,credit_card,2
4509,1402,gift_card,641
4510,5084,gift_card,2609
4511,3045,coupon,2
4512,5039,coupon,2555
4513,349,coupon,371
4514,4185,credit_card,2
4515,1544,coupon,2813
4516,4602,gift_card,2675
4517,2402,coupon,2306
4518,3240,credit_card,2
4519,845,bank_transfer,2
4520,846,credit_card,2
4521,4357,gift_card,991
4522,4931,bank_transfer,1745
4523,3676,coupon,2155
4524,1652,bank_transfer,2
4525,1884,coupon,654
4526,1864,credit_card,1804
4527,122,bank_transfer,2907
4528,4511,bank_transfer,2900
4529,2129,coupon,2
4530,2076,credit_card,1020
4531,4653,coupon,2
4532,2721,gift_card,2
4533,1770,gift_card,2
4534,562,credit_card,2
4535,1659,bank_transfer,2312
4536,4668,bank_transfer,2
4537,3331,bank_transfer,2
4538,1874,credit_card,2
4539,2835,coupon,2
4540,2323,gift_card,2357
4541,4122,coupon,1824
4542,2315,coupon,2
4543,3229,bank_transfer,799
4544,3567,coupon,2
4545,2032,gift_card,1927
4546,1894,credit_card,1192
4547,3948,credit_card,2
4548,1850,credit_card,292
4549,2832,coupon,2
4550,4178,coupon,377
4551,1295,coupon,2
4552,2984,bank_transfer,2153
4553,3712,gift_card,2
4554,3497,credit_card,2
4555,1470,gift_card,2454
4556,4890,coupon,2996
4557,1060,bank_transfer,2
4558,822,credit_card,2
4559,3179,bank_transfer,2
4560,2154,gift_card,2
4561,2038,gift_card,2984
4562,115,gift_card,2671
4563,3856,gift_card,2
4564,1426,gift_card,2
4565,4360,credit_card,2
4566,726,gift_card,2543
4567,1224,bank_transfer,376
4568,1305,credit_card,2858
4569,3906,credit_card,562
4570,4760,gift_card,2434
4571,3146,bank_transfer,2
4572,3380,coupon,2
4573,688,coupon,1111
4574,337,gift_card,2557
4575,2727,bank_transfer,2
4576,3426,gift_card,311
4577,2258,credit_card,180
4578,3097,credit_card,947
4579,4496,credit_card,1656
4580,4467,gift_card,2
4581,1550,gift_card,2
4582,261,bank_transfer,2324
4583,3481,gift_card,2
4584,3389,bank_transfer,1928
4585,975,coupon,2
4586,3324,bank_transfer,953
4587,4148,bank_transfer,2316
4588,4389,gift_card,1477
4589,2447,coupon,2
4590,3016,gift_card,1589
4591,3858,credit_card,2
4592,2437,bank_transfer,2
4593,3738,gift_card,2
4594,3763,gift_card,225
4595,2761,credit_card,547
4596,4504,bank_transfer,2
4597,1580,gift_card,2
4598,3936,credit_card,2897
4599,4081,bank_transfer,2948
4600,709,bank_transfer,518
4601,2663,coupon,2
4602,4448,gift_card,597
4603,1777,bank_transfer,2
4604,2135,coupon,2
4605,4294,credit_card,2
4606,2573,bank_transfer,2
4607,3684,gift_card,578
4608,4385,coupon,2
4609,4534,coupon,2
4610,3759,coupon,2
4611,2971,coupon,2
4612,425,gift_card,2
4613,2757,bank_transfer,1073
4614,2341,bank_transfer,671
4615,572,bank_transfer,743
4616,483,credit_card,1785
4617,4721,coupon,1851
4618,3320,coupon,1038
4619,2713,gift_card,113
4620,1499,gift_card,625
4621,4515,coupon,2
4622,4839,bank_transfer,2
4623,1947,coupon,2561
4624,2536,gift_card,1435
4625,4790,bank_transfer,309
4626,1657,coupon,2428
4627,2094,gift_card,2
4628,722,gift_card,1823
4629,3448,gift_card,2071
4630,3469,coupon,2
4631,565,coupon,2
4632,4645,bank_transfer,2243
4633,941,coupon,2
4634,4356,bank_transfer,2
4635,1194,bank_transfer,2
4636,1404,bank_transfer,2831
4637,1691,bank_transfer,2
4638,4076,credit_card,2
4639,2892,bank_transfer,131
4640,1131,coupon,2
4641,3252,coupon,2
4642,3214,credit_card,580
4643,3488,credit_card,2
4644,3663,gift_card,159
4645,2375,coupon,2
4646,2203,coupon,2
4647,3330,credit_card,218
4648,1485,gift_card,2
4649,556,gift_card,2090
4650,4551,bank_transfer,1822
4651,502,credit_card,2
4652,4140,credit_card,2
4653,1005,bank_transfer,2
4654,2993,credit_card,2
4655,104,bank_transfer,2
4656,2130,coupon,2
4657,4956,coupon,940
4658,2440,credit_card,2
4659,4071,coupon,2
4660,1961,gift_card,1551
4661,3348,coupon,1109
4662,145,credit_card,2574
4663,108,coupon,2
4664,1387,credit_card,2
4665,3916,gift_card,2
4666,1117,gift_card,2
4667,1541,bank_transfer,1306
4668,3385,bank_transfer,2
4669,3614,gift_card,2
4670,4436,credit_card,1780
4671,248,coupon,2375
4672,2684,coupon,2
4673,4167,gift_card,2
4674,1188,credit_card,2
4675,4110,credit_card,2020
4676,2882,coupon,1857
4677,2264,bank_transfer,2800
4678,2616,coupon,576
4679,1108,coupon,2
4680,4322,coupon,2
4681,4180,bank_transfer,2
4682,4012,credit_card,2
4683,822,bank_transfer,2
4684,4413,gift_card,2
4685,3036,credit_card,2346
4686,4957,credit_card,1899
4687,209,bank_transfer,2
4688,4752,coupon,451
4689,709,gift_card,2931
4690,2066,gift_card,2508
4691,2864,bank_transfer,2
4692,4541,bank_transfer,2
4693,2662,coupon,2130
4694,1826,bank_transfer,2
4695,1131,gift_card,2
4696,2733,coupon,2319
4697,4573,coupon,2
4698,2542,credit_card,2
4699,293,credit_card,2983
4700,3457,bank_transfer,2406
4701,3835,coupon,2429
4702,2427,gift_card,1159
4703,3669,gift_card,2817
4704,3272,coupon,2
4705,1363,bank_transfer,2
4706,3956,coupon,2
4707,966,credit_card,2242
4708,671,gift_card,2
4709,1727,credit_card,2467
4710,3445,credit_card,2
4711,239,bank_transfer,1028
4712,3404,gift_card,2
4713,3931,credit_card,2
4714,3368,bank_transfer,2
4715,3551,bank_transfer,2535
4716,2919,credit_card,1357
4717,1867,credit_card,2
4718,2576,gift_card,370
4719,767,gift_card,2
4720,1528,bank_transfer,2658
4721,2018,gift_card,2
4722,246,credit_card,529
4723,316,gift_card,358
4724,1417,gift_card,360
4725,3896,gift_card,2
4726,1522,gift_card,2
4727,2270,credit_card,748
4728,1010,gift_card,1310
4729,1391,coupon,2
4730,3039,bank_transfer,2
4731,1500,gift_card,2
4732,4861,gift_card,2011
4733,175,gift_card,1662
4734,627,bank_transfer,2320
4735,3339,bank_transfer,1814
4736,4401,bank_transfer,1169
4737,4244,bank_transfer,1065
4738,697,coupon,549
4739,3287,coupon,2
4740,3276,gift_card,1324
4741,1049,coupon,2
4742,1769,credit_card,2330
4743,1509,bank_transfer,1139
4744,2349,bank_transfer,2
4745,1814,credit_card,316
4746,1877,gift_card,1135
4747,3865,coupon,2812
4748,4403,bank_transfer,2
4749,3649,coupon,1301
4750,728,gift_card,2
4751,1645,gift_card,2
4752,2931,coupon,2
4753,1112,coupon,2
4754,2830,bank_transfer,1770
4755,1969,credit_card,1351
4756,298,bank_transfer,2
4757,4633,gift_card,2
4758,3616,gift_card,1127
4759,3161,gift_card,2
4760,157,gift_card,2
4761,2884,coupon,801
4762,813,coupon,2
4763,828,gift_card,2092
4764,1822,coupon,2
4765,1474,bank_transfer,572
4766,3564,credit_card,2
4767,4370,coupon,2
4768,1262,coupon,2
4769,1801,gift_card,2
4770,873,gift_card,2
4771,1841,credit_card,2
4772,1301,coupon,2
4773,4089,bank_transfer,2396
4774,1673,gift_card,2
4775,2585,credit_card,2
4776,4918,bank_transfer,2496
4777,1582,credit_card,2
4778,3678,bank_transfer,461
4779,1445,gift_card,2
4780,1849,gift_card,2
4781,2224,gift_card,2
4782,345,bank_transfer,2
4783,1847,coupon,1163
4784,2017,gift_card,2455
4785,3114,credit_card,1452
4786,3268,gift_card,1011
4787,1515,gift_card,2
4788,4506,coupon,2
4789,3824,gift_card,1177
4790,4317,coupon,2
4791,2661,gift_card,2
4792,3348,coupon,2
4793,1271,coupon,2
4794,2180,coupon,2
4795,2587,gift_card,2
4796,2659,credit_card,2
4797,805,coupon,2
4798,4882,credit_card,2
4799,4150,bank_transfer,2
4800,3406,gift_card,2
4801,3866,credit_card,1822
4802,226,bank_transfer,2
4803,4131,bank_transfer,607
4804,4235,bank_transfer,2
4805,2140,bank_transfer,2
4806,3043,bank_transfer,2
4807,267,gift_card,2404
4808,1448,credit_card,801
4809,5089,bank_transfer,784
4810,1288,gift_card,2
4811,3380,gift_card,2
4812,2646,coupon,2430
4813,1302,coupon,279
4814,1948,coupon,497
4815,2108,gift_card,1036
4816,1168,gift_card,2931
4817,381,credit_card,2
4818,2364,credit_card,2889
4819,546,gift_card,1087
4820,913,bank_transfer,175
4821,2664,credit_card,2
4822,1121,gift_card,2
4823,829,coupon,2
4824,449,credit_card,2
4825,593,credit_card,2
4826,3748,bank_transfer,2
4827,1140,coupon,2
4828,4674,coupon,2
4829,4215,gift_card,2
4830,4306,credit_card,2099
4831,3412,credit_card,2201
4832,1019,bank_transfer,2557
4833,3848,bank_transfer,2
4834,3149,coupon,1497
4835,2702,coupon,2479
4836,3761,bank_transfer,2
4837,3851,credit_card,2090
4838,4506,gift_card,2
4839,856,bank_transfer,2
4840,3820,gift_card,2912
4841,250,bank_transfer,2
4842,4413,bank_transfer,2
4843,352,gift_card,1429
4844,224,coupon,820
4845,1704,credit_card,713
4846,2954,gift_card,2365
4847,2271,gift_card,795
4848,2377,gift_card,2
4849,4954,coupon,2
4850,1225,coupon,2
4851,4819,gift_card,2
4852,933,coupon,1082
4853,1678,gift_card,1229
4854,1151,coupon,2
4855,763,coupon,2782
4856,1742,bank_transfer,825
4857,1741,bank_transfer,2
4858,2043,credit_card,2
4859,779,gift_card,1774
4860,3481,bank_transfer,2466
4861,1819,gift_card,1955
4862,3917,gift_card,1800
4863,1071,coupon,2
4864,4369,gift_card,2
4865,3491,bank_transfer,2
4866,4618,credit_card,2
4867,4210,credit_card,1396
4868,339,credit_card,2278
4869,3862,bank_transfer,2
4870,2204,gift_card,2
4871,3103,gift_card,2
4872,4668,bank_transfer,2
4873,4147,credit_card,392
4874,4111,coupon,2149
4875,1301,credit_card,2
4876,2602,bank_transfer,2429
4877,1353,gift_card,2
4878,4093,credit_card,2
4879,2516,gift_card,2
4880,778,credit_card,2
4881,1022,coupon,2
4882,4493,bank_transfer,2
4883,4664,coupon,1231
4884,4011,gift_card,2
4885,885,credit_card,2
4886,4533,gift_card,483
4887,1529,credit_card,699
4888,467,coupon,1536
4889,2463,bank_transfer,2
4890,4032,coupon,157
4891,2317,coupon,2
4892,4250,credit_card,2
4893,2237,gift_card,2
4894,1770,bank_transfer,431
4895,2848,coupon,2
4896,2876,coupon,2396
4897,1171,gift_card,544
4898,4871,credit_card,2
4899,619,bank_transfer,958
4900,1410,coupon,2736
4901,1162,bank_transfer,2
4902,2021,bank_transfer,167
4903,3524,credit_card,2
4904,4138,gift_card,2207
4905,1770,coupon,2
4906,722,gift_card,487
4907,2965,credit_card,2898
4908,573,coupon,788
4909,475,bank_transfer,724
4910,4023,coupon,2
4911,1522,credit_card,2
4912,3036,coupon,2
4913,3401,gift_card,2
4914,1225,bank_transfer,2
4915,1866,credit_card,1332
4916,723,gift_card,2772
4917,5051,credit_card,2
4918,3992,credit_card,2
4919,2466,coupon,2912
4920,2329,credit_card,2
4921,3073,gift_card,556
4922,135,credit_card,2
4923,4807,gift_card,2
4924,3562,coupon,2
4925,2309,gift_card,2515
4926,5009,bank_transfer,2
4927,881,gift_card,270
4928,1129,credit_card,475
4929,2537,coupon,2
4930,1221,credit_card,2
4931,1129,gift_card,2
4932,4996,coupon,2
4933,4604,coupon,2076
4934,550,gift_card,2
4935,4017,bank_transfer,2
4936,4273,bank_transfer,2
4937,3059,coupon,2
4938,679,gift_card,2
4939,1467,credit_card,2479
4940,3355,credit_card,2
4941,729,gift_card,2813
4942,1444,coupon,2
4943,1252,gift_card,2
4944,298,bank_transfer,2
4945,525,bank_transfer,1253
4946,877,bank_transfer,2
4947,2301,bank_transfer,1961
4948,2718,coupon,2
4949,4722,gift_card,756
4950,463,bank_transfer,2
4951,1681,gift_card,2
4952,4136,gift_card,513
4953,2907,bank_transfer,2749
4954,3162,credit_card,2
4955,982,coupon,2701
4956,3587,bank_transfer,2113
4957,3521,gift_card,2
4958,1036,gift_card,1524
4959,3721,gift_card,2927
4960,4595,bank_transfer,1356
4961,2414,credit_card,2
4962,3241,credit_card,1737
4963,2788,bank_transfer,2567
4964,3736,gift_card,2
4965,408,credit_card,2
4966,4958,coupon,2
4967,2891,bank_transfer,2
4968,1036,coupon,1846
4969,644,coupon,2
4970,5066,gift_card,1292
4971,4623,gift_card,2
4972,4551,coupon,2
4973,3895,coupon,2
4974,3374,bank_transfer,2
4975,961,bank_transfer,1602
4976,2825,coupon,2510
4977,1608,coupon,309
4978,4392,coupon,2
4979,656,credit_card,2
4980,3556,credit_card,2
4981,2808,gift_card,2067
4982,1840,gift_card,2
4983,3422,credit_card,2
4984,3913,bank_transfer,1843
4985,260,gift_card,2
4986,1250,credit_card,1791
4987,3782,credit_card,2
4988,159,credit_card,2
4989,868,credit_card,2861
4990,4854,credit_card,2429
4991,5023,bank_transfer,1965
4992,4911,credit_card,202
4993,1708,bank_transfer,137
4994,3914,coupon,1297
4995,2201,coupon,2851
4996,561,credit_card,2903
4997,4489,bank_transfer,1497
4998,2232,bank_transfer,1136
4999,4977,bank_transfer,2
5000,1644,gift_card,849
5001,4861,gift_card,2
5002,2548,credit_card,2
5003,758,bank_transfer,2
5004,465,coupon,2826
5005,1318,gift_card,2
5006,1935,bank_transfer,1539
5007,743,bank_transfer,1179
5008,735,credit_card,2
5009,4636,credit_card,620
5010,2190,credit_card,2358
5011,679,credit_card,2
5012,1451,gift_card,1938
5013,1719,credit_card,2
5014,1208,bank_transfer,2
5015,374,coupon,2519
5016,4790,coupon,2
5017,5036,coupon,886
5018,4744,coupon,2
5019,1294,credit_card,2
5020,2046,credit_card,2275
5021,3713,bank_transfer,1751
5022,3618,coupon,2
5023,1263,bank_transfer,2034
5024,2215,coupon,2100
5025,362,credit_card,2100
5026,1532,coupon,2
5027,109,coupon,557
5028,1943,gift_card,2
5029,3972,coupon,2
5030,3632,gift_card,281
5031,3059,credit_card,2
5032,2236,credit_card,762
5033,3028,bank_transfer,2
5034,4258,gift_card,1480
5035,954,bank_transfer,1670
5036,2049,coupon,2
5037,1513,gift_card,2
5038,4799,coupon,2
5039,2505,coupon,2
5040,4918,coupon,2
5041,2596,credit_card,2
5042,4244,credit_card,2
5043,805,coupon,2
5044,2216,gift_card,2
5045,1017,gift_card,2
5046,1956,gift_card,1932
5047,4751,credit_card,2
5048,1008,gift_card,2763
5049,1329,bank_transfer,2173
5050,3843,gift_card,348
5051,739,bank_transfer,916
5052,1608,gift_card,106
5053,1098,coupon,2
5054,718,coupon,1785
5055,3855,bank_transfer,731
5056,153,gift_card,2
5057,286,coupon,2327
5058,281,credit_card,821
5059,2407,bank_transfer,2
5060,2372,bank_transfer,2
5061,242,bank_transfer,2
5062,2190,gift_card,2
5063,1514,gift_card,1867
5064,1118,credit_card,2504
5065,421,coupon,1491
5066,2753,credit_card,2
5067,2426,credit_card,2681
5068,1359,bank_transfer,1637
5069,3786,bank_transfer,2474
5070,161,coupon,679
5071,3559,gift_card,2010
5072,1557,gift_card,2
5073,213,gift_card,2
5074,2660,coupon,2
5075,1865,bank_transfer,1203
5076,1285,gift_card,2
5077,3127,coupon,2
5078,2999,coupon,2
5079,901,credit_card,2
5080,3932,coupon,2333
5081,3595,gift_card,2837
5082,959,bank_transfer,247
5083,3488,credit_card,2
5084,1742,bank_transfer,2
5085,4869,coupon,2
5086,4157,credit_card,2736
5087,2019,bank_transfer,2487
5088,511,gift_card,2
5089,1304,credit_card,920
5090,1468,credit_card,2
5091,4713,credit_card,1699
5092,4514,credit_card,2
5093,1488,bank_transfer,2
5094,4534,bank_transfer,2248
5095,1544,bank_transfer,2537
5096,3763,credit_card,2
5097,5089,bank_transfer,2858
5098,986,credit_card,1399
5099,2040,gift_card,2
5100,4363,gift_card,2
5101,2562,coupon,2
5102,1952,gift_card,2
5103,3434,bank_transfer,2
5104,713,coupon,527
5105,796,coupon,1329
5106,2527,credit_card,2646
5107,1958,bank_transfer,946
5108,4359,credit_card,2
5109,1203,gift_card,2
5110,405,coupon,2
5111,361,bank_transfer,2
5112,5063,coupon,846
5113,4251,credit_card,122
